Tick PD1 PD2 PD3
11222 138 007 196
11223 129 011 196
11224 122 015 196
11225 116 021 196
11226 112 028 196
11227 110 037 197
11228 108 046 197
11229 107 058 197
11230 107 070 197
11231 106 084 197
11232 106 099 197
11233 107 113 197
11234 107 127 197
11235 109 141 197
11236 113 154 197
11237 119 166 197
11238 127 177 197
11239 138 186 197
11240 151 194 197
11241 166 197 197
11242 180 198 197
11243 193 198 197
11244 197 198 197
11245 197 197 197
11246 197 198 197
11247 197 197 197
11248 197 198 197
11249 197 198 197
11250 197 197 197
11251 197 197 197
11252 197 197 197
11253 197 197 197
11254 195 198 197
11255 186 197 197
11256 175 197 197
11257 164 197 197
11258 154 197 197
11259 145 197 197
11260 136 197 194
11261 129 197 192
11262 123 197 188
11263 118 197 184
11264 114 197 179
11265 112 197 173
11266 110 197 166
11267 109 197 159
11268 109 197 149
11269 108 197 139
11270 108 197 128
11271 109 197 116
11272 109 197 103
11273 110 197 090
11274 113 197 078
11275 117 197 065
11276 124 197 054
11277 134 197 043
11278 147 197 034
11279 161 197 026
11280 176 198 019
11281 189 197 013
11282 196 197 009
11283 196 196 006
11284 196 188 004
11285 196 177 003
11286 196 163 002
11287 196 148 001
11288 196 131 001
11289 196 114 000
11290 192 098 000
11291 179 081 000
11292 162 065 000
11293 143 052 000
11294 123 041 000
11295 103 032 000
11296 084 024 000
11297 068 018 000
11298 054 014 000
11299 042 010 000
11300 033 007 000
11301 025 005 000
11302 018 003 000
11303 013 002 000
11304 010 001 000
11305 007 001 000
11306 005 000 000
11307 004 000 000
11308 003 000 000
11309 003 000 000
11310 002 000 000
11311 002 000 000
11312 003 000 001
11313 006 000 001
11314 011 000 002
11315 019 000 003
11316 029 000 005
11317 043 000 008
11318 058 000 012
11319 073 000 018
11320 087 000 025
11321 098 000 034
11322 106 000 044
11323 111 000 055
11324 114 000 068
11325 116 000 082
11326 115 000 096
11327 113 000 109
11328 110 000 122
11329 104 000 134
11330 097 000 146
11331 087 000 156
11332 076 000 165
11333 064 000 173
11334 051 000 179
11335 039 000 185
11336 029 000 189
11337 021 000 193
11338 014 000 196
11339 010 000 196
11340 006 000 196
11341 004 000 196
11342 003 000 196
11343 002 000 196
11344 001 000 196
11345 001 000 196
11346 001 000 196
11347 001 000 196
11348 001 000 196
11349 002 000 196
11350 003 000 196
11351 006 000 196
11352 011 000 196
11353 017 000 196
11354 026 000 196
11355 038 000 196
11356 052 000 196
11357 067 000 196
11358 080 000 196
11359 092 000 196
11360 101 000 196
11361 108 000 196
11362 113 000 196
11363 115 000 196
11364 116 000 196
11365 115 000 196
11366 112 000 196
11367 108 000 196
11368 102 000 196
11369 093 000 196
11370 083 000 196
11371 071 000 196
11372 059 000 196
11373 046 000 192
11374 035 000 187
11375 025 000 181
11376 017 000 174
11377 011 000 167
11378 007 000 158
11379 004 000 148
11380 003 000 138
11381 002 000 128
11382 001 000 118
11383 001 000 107
11384 001 000 098
11385 001 000 088
11386 001 000 080
11387 002 000 071
11388 003 000 064
11389 005 000 056
11390 009 000 048
11391 013 000 042
11392 019 000 036
11393 026 000 030
11394 035 000 025
11395 046 000 021
11396 057 000 017
11397 068 000 013
11398 079 000 010
11399 090 000 008
11400 099 000 006
11401 106 000 005
11402 111 000 004
11403 115 000 003
11404 117 000 002
11405 118 000 001
11406 117 000 001
11407 114 000 000
11408 110 000 000
11409 104 000 000
11410 096 000 000
11411 087 000 000
11412 076 000 000
11413 064 000 000
11414 051 000 000
11415 040 000 000
11416 030 000 000
11417 022 000 000
11418 016 000 000
11419 011 000 000
11420 009 000 000
11421 010 000 000
11422 011 000 000
11423 014 000 000
11424 018 000 000
11425 022 000 000
11426 027 000 000
11427 033 000 000
11428 040 000 000
11429 048 000 000
11430 057 000 000
11431 067 000 000
11432 079 000 000
11433 091 000 000
11434 105 000 000
11435 120 000 000
11436 137 000 000
11437 153 000 000
11438 167 000 000
11439 180 000 000
11440 192 000 000
11441 196 000 000
11442 196 000 000
11443 196 000 000
11444 196 000 000
11445 196 000 000
11446 196 000 000
11447 196 000 000
11448 196 000 000
11449 197 000 000
11450 196 000 000
11451 192 000 000
11452 183 000 000
11453 171 000 000
11454 160 000 000
11455 148 000 000
11456 137 000 000
11457 128 000 000
11458 121 000 000
11459 115 000 000
11460 110 000 000
11461 107 000 000
11462 105 000 000
11463 103 000 000
11464 103 000 000
11465 102 000 000
11466 102 000 000
11467 102 000 000
11468 101 000 000
11469 101 000 000
11470 101 000 000
11471 102 000 000
11472 103 000 000
11473 106 000 000
11474 109 000 000
11475 114 000 000
11476 120 000 000
11477 128 000 000
11478 137 000 000
11479 148 000 000
11480 161 000 000
11481 173 000 000
11482 184 000 000
11483 194 000 000
11484 197 000 000
11485 196 000 000
11486 196 000 000
11487 197 000 000
11488 197 000 000
11489 196 000 000
11490 196 000 000
11491 197 000 000
11492 189 000 000
11493 178 000 000
11494 167 000 000
11495 153 000 000
11496 140 000 000
11497 128 000 000
11498 118 000 000
11499 110 000 000
11500 104 000 000
11501 100 000 000
11502 098 000 000
11503 096 000 000
11504 096 000 000
11505 095 000 000
11506 095 000 000
11507 095 000 000
11508 096 000 000
11509 097 000 000
11510 099 000 000
11511 103 000 000
11512 107 000 000
11513 112 000 000
11514 118 000 000
11515 125 000 000
11516 133 000 000
11517 141 000 000
11518 149 000 000
11519 156 000 000
11520 163 000 000
11521 170 000 000
11522 177 000 000
11523 183 000 000
11524 188 000 000
11525 193 000 000
11526 196 000 000
11527 196 000 000
11528 197 000 000
11529 196 000 000
11530 196 000 000
11531 197 000 000
11532 196 001 000
11533 196 002 000
11534 196 003 000
11535 196 006 000
11536 196 009 000
11537 190 013 000
11538 180 020 000
11539 167 028 000
11540 154 039 000
11541 140 052 000
11542 127 067 000
11543 118 085 000
11544 110 102 000
11545 104 118 000
11546 099 134 000
11547 097 149 000
11548 097 162 000
11549 096 172 000
11550 096 180 000
11551 096 186 000
11552 096 191 000
11553 098 195 000
11554 100 197 000
11555 104 197 000
11556 108 197 000
11557 113 197 000
11558 120 197 000
11559 128 197 000
11560 136 197 000
11561 146 198 000
11562 155 197 000
11563 165 197 000
11564 174 198 000
11565 182 197 000
11566 189 198 000
11567 195 198 000
11568 196 197 000
11569 197 198 000
11570 196 197 000
11571 197 198 000
11572 196 197 000
11573 196 198 000
11574 196 198 000
11575 196 198 000
11576 196 198 000
11577 196 197 000
11578 197 198 000
11579 193 197 000
11580 183 198 000
11581 170 197 000
11582 156 197 000
11583 142 197 000
11584 129 197 000
11585 118 197 000
11586 110 197 000
11587 104 197 000
11588 100 197 000
11589 098 197 000
11590 097 197 000
11591 097 197 000
11592 097 197 000
11593 097 197 000
11594 097 197 000
11595 099 197 000
11596 101 197 000
11597 104 197 000
11598 109 197 000
11599 115 197 000
11600 121 197 000
11601 128 197 000
11602 136 197 000
11603 145 197 000
11604 154 196 000
11605 164 196 000
11606 173 196 000
11607 182 196 000
11608 189 196 000
11609 196 196 000
11610 196 195 000
11611 196 195 000
11612 196 195 000
11613 196 195 000
11614 196 195 000
11615 196 195 000
11616 197 195 000
11617 196 194 000
11618 197 194 000
11619 196 194 000
11620 196 194 000
11621 196 194 000
11622 192 194 000
11623 183 194 000
11624 173 193 000
11625 161 193 000
11626 149 193 000
11627 138 193 000
11628 127 192 000
11629 117 192 000
11630 110 192 000
11631 103 192 000
11632 100 192 000
11633 098 192 000
11634 097 192 000
11635 097 192 000
11636 097 192 000
11637 098 192 000
11638 098 192 000
11639 100 192 000
11640 104 192 000
11641 109 192 000
11642 116 192 000
11643 124 192 000
11644 134 192 000
11645 145 192 000
11646 156 193 000
11647 167 193 000
11648 178 193 000
11649 188 193 000
11650 196 193 000
11651 197 193 000
11652 196 193 000
11653 196 193 000
11654 196 193 000
11655 196 193 000
11656 196 193 000
11657 197 193 000
11658 196 193 000
11659 196 193 000
11660 196 193 000
11661 197 193 000
11662 196 193 000
11663 192 193 000
11664 183 193 000
11665 172 193 000
11666 161 193 000
11667 149 193 000
11668 138 194 000
11669 128 193 001
11670 120 193 001
11671 113 193 002
11672 107 194 002
11673 103 194 004
11674 101 194 005
11675 100 194 008
11676 100 194 011
11677 100 195 016
11678 100 195 021
11679 101 195 029
11680 102 195 037
11681 106 195 047
11682 112 195 058
11683 120 195 071
11684 130 196 085
11685 143 196 099
11686 157 196 112
11687 171 197 125
11688 184 197 137
11689 195 197 149
11690 197 197 159
11691 197 197 168
11692 197 197 176
11693 197 197 183
11694 197 198 189
11695 197 197 193
11696 197 197 196
11697 197 198 197
11698 197 197 197
11699 197 198 197
11700 197 197 197
11701 194 198 197
11702 187 197 197
11703 179 198 197
11704 170 197 197
11705 162 198 197
11706 153 197 197
11707 145 198 197
11708 137 197 197
11709 130 197 197
11710 124 197 197
11711 119 197 197
11712 114 197 197
11713 111 197 197
11714 108 197 197
11715 106 197 197
11716 105 197 197
11717 105 197 197
11718 104 197 197
11719 104 197 197
11720 104 197 197
11721 105 197 197
11722 106 197 197
11723 109 196 197
11724 115 195 197
11725 123 193 197
11726 136 191 197
11727 151 186 197
11728 167 179 197
11729 184 169 197
11730 197 155 197
11731 197 136 197
11732 197 114 197
11733 197 094 194
11734 197 073 187
11735 197 056 178
11736 197 042 168
11737 197 029 155
11738 197 019 142
11739 194 012 127
11740 182 006 113
11741 168 003 099
11742 154 001 085
11743 141 000 072
11744 131 000 060
11745 123 000 050
11746 117 000 041
11747 113 000 034
11748 111 000 027
11749 110 000 022
11750 110 000 017
11751 109 000 014
11752 109 000 011
11753 109 000 009
11754 109 000 007
11755 110 000 006
11756 111 000 005
11757 112 000 004
11758 114 000 004
11759 116 000 003
11760 119 000 003
11761 123 000 002
11762 127 000 002
11763 132 000 002
11764 138 000 001
11765 144 000 001
11766 151 000 001
11767 157 000 001
11768 162 000 000
11769 166 000 000
11770 168 000 000
11771 168 000 000
11772 164 000 000
11773 158 000 000
11774 149 000 000
11775 140 000 000
11776 130 000 000
11777 121 000 000
11778 112 000 000
11779 102 000 000
11780 090 000 001
11781 075 000 001
11782 059 000 001
11783 043 000 002
11784 028 000 003
11785 017 000 005
11786 009 000 008
11787 004 000 012
11788 002 000 018
11789 001 000 025
11790 000 000 034
11791 000 000 043
11792 000 000 053
11793 001 000 064
11794 002 000 076
11795 005 000 088
11796 009 000 100
11797 015 000 112
11798 023 000 123
11799 032 000 134
11800 042 000 145
11801 053 000 155
11802 063 000 163
11803 073 000 171
11804 082 000 177
11805 089 000 183
11806 095 000 188
11807 099 000 193
11808 102 000 196
11809 105 000 196
11810 107 000 196
11811 108 000 196
11812 108 000 196
11813 108 000 196
11814 107 000 196
11815 105 000 196
11816 102 000 196
11817 098 000 196
11818 093 000 196
11819 086 000 196
11820 077 000 196
11821 066 000 196
11822 053 000 196
11823 040 000 196
11824 028 000 196
11825 019 000 196
11826 012 000 196
11827 008 000 196
11828 008 000 196
11829 010 000 196
11830 016 000 196
11831 024 000 196
11832 035 000 196
11833 048 000 196
11834 064 000 196
11835 083 000 196
11836 103 000 196
11837 123 000 196
11838 145 001 196
11839 164 002 196
11840 180 003 196
11841 193 005 196
11842 197 007 196
11843 197 010 195
11844 197 014 189
11845 197 020 182
11846 197 027 173
11847 197 035 164
11848 197 044 154
11849 197 054 143
11850 197 066 133
11851 197 078 122
11852 197 091 112
11853 197 104 101
11854 197 117 091
11855 192 129 080
11856 182 141 070
11857 171 153 060
11858 160 163 051
11859 150 172 043
11860 140 180 035
11861 133 187 029
11862 126 191 023
11863 121 195 018
11864 118 197 014
11865 116 197 011
11866 115 197 008
11867 115 197 006
11868 114 197 005
11869 114 197 004
11870 115 197 003
11871 118 197 003
11872 124 197 002
11873 133 197 002
11874 147 197 001
11875 162 197 001
11876 177 197 001
11877 190 198 001
11878 196 198 001
11879 196 197 001
11880 196 198 001
11881 196 198 001
11882 196 197 001
11883 196 198 001
11884 196 198 001
11885 196 198 001
11886 196 197 002
11887 196 198 002
11888 191 198 003
11889 180 198 003
11890 168 197 004
11891 156 197 006
11892 145 197 008
11893 135 197 011
11894 128 197 014
11895 122 197 019
11896 118 197 024
11897 115 197 030
11898 113 197 036
11899 112 197 042
11900 112 197 049
11901 111 196 057
11902 111 194 065
11903 111 191 074
11904 111 187 084
11905 111 182 095
11906 112 176 105
11907 113 167 117
11908 116 158 128
11909 122 146 140
11910 130 133 151
11911 140 117 161
11912 153 101 171
11913 168 085 179
11914 182 067 187
11915 195 052 194
11916 197 038 196
11917 197 026 196
11918 197 017 196
11919 197 010 196
11920 197 006 196
11921 197 003 196
11922 197 002 196
11923 197 001 196
11924 197 000 196
11925 192 000 196
11926 180 000 196
11927 166 000 196
11928 152 000 196
11929 141 000 196
11930 132 000 196
11931 125 000 196
11932 121 000 196
11933 118 000 196
11934 117 000 196
11935 116 000 196
11936 116 000 196
11937 116 000 196
11938 116 000 196
11939 116 000 196
11940 117 000 196
11941 117 000 196
11942 119 000 196
11943 122 000 196
11944 127 000 196
11945 134 000 196
11946 144 000 196
11947 155 000 196
11948 167 000 196
11949 175 000 196
11950 181 000 192
11951 181 000 184
11952 177 000 175
11953 169 000 163
11954 159 000 150
11955 147 000 135
11956 136 000 119
11957 124 000 103
11958 112 000 088
11959 099 000 073
11960 085 000 060
11961 069 000 048
11962 053 000 039
11963 038 000 030
11964 026 000 023
11965 016 000 017
11966 009 000 013
11967 005 000 010
11968 002 000 007
11969 001 000 005
11970 000 000 004
11971 000 000 003
11972 000 000 002
11973 000 000 002
11974 000 000 001
11975 001 000 001
11976 003 000 000
11977 007 000 000
11978 013 000 000
11979 022 000 000
11980 032 000 000
11981 043 000 000
11982 054 000 000
11983 066 000 000
11984 077 000 000
11985 087 000 000
11986 094 000 000
11987 101 000 000
11988 105 000 000
11989 109 000 000
11990 111 000 000
11991 112 000 000
11992 112 000 000
11993 111 000 000
11994 108 000 000
11995 103 000 000
11996 097 000 000
11997 087 000 000
11998 075 000 000
11999 061 000 000
12000 047 000 000
12001 034 000 000
12002 023 000 000
12003 014 000 000
12004 008 000 000
12005 005 000 000
12006 005 000 000
12007 007 000 000
12008 012 000 000
12009 019 000 000
12010 028 000 000
12011 039 000 000
12012 053 001 000
12013 069 002 000
12014 089 003 000
12015 111 005 000
12016 132 008 000
12017 153 013 000
12018 172 019 000
12019 187 027 000
12020 196 037 000
12021 196 049 000
12022 196 062 000
12023 196 076 000
12024 196 091 000
12025 196 107 000
12026 196 122 000
12027 196 137 000
12028 196 150 000
12029 196 161 000
12030 196 171 000
12031 196 179 000
12032 197 187 000
12033 190 192 000
12034 179 196 000
12035 168 197 000
12036 157 197 000
12037 147 197 000
12038 138 198 000
12039 131 198 000
12040 126 197 000
12041 122 197 000
12042 120 197 000
12043 119 197 000
12044 118 197 000
12045 118 197 000
12046 118 197 000
12047 118 197 000
12048 119 197 000
12049 122 197 000
12050 127 197 001
12051 136 197 003
12052 147 197 006
12053 160 197 011
12054 176 198 018
12055 192 198 026
12056 196 197 036
12057 196 197 047
12058 197 198 060
12059 197 197 074
12060 197 198 088
12061 197 197 102
12062 197 198 116
12063 197 197 129
12064 197 198 142
12065 197 197 153
12066 194 198 164
12067 177 197 172
12068 157 197 179
12069 134 197 185
12070 112 197 190
12071 090 197 194
12072 071 194 197
12073 054 190 197
12074 040 184 197
12075 029 176 197
12076 021 168 197
12077 015 158 197
12078 010 148 197
12079 007 136 197
12080 005 123 197
12081 004 111 196
12082 004 098 197
12083 003 086 197
12084 004 074 197
12085 006 062 196
12086 009 051 197
12087 014 042 197
12088 019 033 196
12089 027 026 196
12090 036 019 196
12091 047 014 196
12092 058 009 196
12093 071 006 196
12094 083 004 196
12095 094 002 196
12096 103 001 196
12097 109 000 196
12098 114 000 196
12099 117 000 196
12100 118 000 196
12101 116 000 196
12102 113 000 196
12103 107 000 196
12104 099 000 196
12105 086 000 196
12106 072 000 196
12107 056 000 196
12108 041 000 196
12109 028 000 196
12110 017 000 196
12111 010 000 196
12112 005 000 196
12113 002 000 196
12114 001 000 196
12115 001 000 196
12116 001 000 196
12117 001 000 196
12118 002 000 196
12119 003 000 196
12120 007 000 196
12121 013 000 196
12122 020 000 196
12123 029 000 196
12124 041 000 196
12125 054 000 196
12126 069 000 196
12127 085 001 196
12128 101 002 196
12129 119 003 196
12130 135 006 196
12131 150 009 196
12132 164 013 196
12133 176 019 196
12134 186 026 196
12135 195 035 196
12136 197 045 197
12137 197 057 196
12138 197 070 196
12139 197 084 197
12140 197 100 197
12141 197 115 197
12142 189 130 197
12143 179 144 197
12144 167 157 197
12145 155 168 197
12146 144 177 197
12147 135 184 197
12148 127 189 197
12149 122 194 197
12150 118 197 197
12151 116 197 197
12152 114 197 197
12153 114 197 197
12154 113 197 197
12155 113 197 197
12156 113 197 197
12157 113 197 197
12158 114 197 197
12159 116 197 197
12160 121 197 197
12161 127 197 197
12162 136 197 197
12163 146 197 197
12164 158 197 197
12165 171 197 197
12166 184 198 197
12167 196 198 197
12168 197 197 197
12169 197 197 197
12170 197 198 197
12171 197 197 197
12172 197 198 197
12173 197 198 197
12174 197 197 197
12175 197 198 197
12176 197 198 197
12177 197 197 197
12178 197 198 197
12179 197 198 197
12180 194 197 197
12181 183 198 197
12182 171 197 197
12183 159 197 197
12184 147 197 197
12185 136 197 197
12186 127 197 197
12187 120 197 197
12188 114 197 197
12189 110 197 197
12190 108 197 197
12191 107 197 197
12192 107 197 197
12193 106 197 197
12194 106 197 197
12195 107 197 197
12196 108 196 197
12197 110 196 197
12198 115 196 197
12199 122 196 197
12200 131 196 197
12201 143 196 197
12202 157 196 197
12203 171 196 197
12204 185 195 197
12205 197 195 197
12206 197 195 197
12207 197 195 197
12208 197 195 197
12209 197 195 197
12210 197 195 197
12211 197 195 197
12212 197 195 197
12213 197 195 197
12214 197 195 197
12215 197 195 197
12216 196 195 197
12217 188 195 194
12218 179 195 189
12219 169 195 184
12220 159 195 178
12221 149 195 171
12222 140 195 164
12223 132 195 156
12224 125 194 147
12225 120 194 137
12226 115 194 127
12227 112 194 117
12228 110 194 106
12229 109 194 094
12230 108 194 083
12231 108 193 071
12232 108 193 060
12233 108 193 050
12234 108 193 040
12235 109 193 032
12236 112 193 024
12237 117 193 018
12238 124 193 013
12239 136 194 009
12240 149 194 006
12241 164 194 003
12242 179 194 002
12243 193 194 001
12244 196 194 000
12245 196 195 000
12246 196 195 000
12247 196 195 000
12248 196 196 000
12249 196 196 000
12250 197 197 000
12251 196 197 000
12252 183 197 000
12253 167 198 000
12254 148 198 000
12255 128 197 000
12256 108 197 000
12257 089 197 000
12258 072 197 000
12259 057 197 000
12260 044 197 000
12261 034 197 000
12262 026 197 000
12263 019 197 000
12264 014 197 000
12265 010 197 000
12266 008 197 000
12267 006 197 000
12268 004 197 000
12269 004 197 000
12270 003 197 000
12271 002 197 000
12272 002 197 000
12273 003 197 000
12274 005 197 000
12275 009 197 000
12276 015 197 000
12277 024 197 000
12278 036 197 000
12279 050 197 000
12280 065 197 000
12281 080 197 000
12282 093 197 000
12283 104 197 000
12284 110 197 000
12285 114 197 000
12286 115 197 000
12287 115 197 000
12288 112 197 000
12289 107 197 000
12290 099 197 000
12291 089 197 000
12292 077 197 000
12293 063 197 000
12294 048 197 000
12295 035 197 000
12296 024 197 000
12297 016 197 000
12298 010 197 000
12299 005 197 000
12300 003 197 000
12301 002 197 000
12302 001 197 000
12303 000 197 000
12304 000 197 000
12305 000 197 000
12306 001 197 000
12307 001 197 000
12308 003 197 000
12309 005 197 000
12310 009 195 000
12311 013 192 000
12312 019 187 000
12313 027 182 000
12314 036 176 000
12315 046 168 000
12316 057 158 000
12317 068 147 000
12318 079 134 000
12319 089 121 000
12320 097 106 000
12321 104 090 000
12322 109 075 000
12323 113 060 000
12324 115 047 000
12325 115 035 000
12326 114 024 000
12327 110 016 000
12328 106 009 000
12329 099 005 000
12330 088 002 000
12331 076 001 000
12332 062 000 000
12333 048 000 000
12334 035 000 000
12335 023 000 000
12336 015 000 000
12337 008 000 000
12338 004 000 000
12339 002 000 000
12340 001 000 000
12341 001 000 000
12342 000 000 000
12343 000 000 000
12344 001 000 000
12345 001 000 000
12346 003 000 000
12347 006 000 000
12348 010 000 000
12349 016 000 000
12350 024 000 000
12351 034 000 000
12352 044 000 000
12353 055 000 000
12354 065 000 000
12355 075 000 000
12356 083 000 000
12357 092 000 000
12358 099 000 000
12359 105 000 000
12360 109 000 000
12361 113 000 000
12362 115 000 000
12363 117 000 000
12364 118 000 000
12365 117 000 000
12366 116 000 000
12367 113 000 000
12368 108 001 000
12369 102 001 000
12370 094 002 000
12371 085 004 000
12372 074 006 000
12373 062 010 000
12374 051 014 000
12375 039 020 000
12376 030 027 000
12377 022 035 000
12378 016 044 000
12379 012 054 000
12380 010 064 000
12381 009 076 000
12382 011 088 000
12383 013 101 000
12384 016 113 000
12385 021 126 000
12386 027 139 000
12387 034 152 000
12388 042 164 001
12389 051 174 002
12390 063 182 005
12391 077 190 008
12392 093 196 011
12393 110 197 017
12394 129 197 023
12395 148 197 030
12396 164 197 039
12397 179 197 049
12398 191 197 061
12399 196 197 074
12400 197 198 087
12401 197 197 100
12402 197 197 114
12403 197 198 127
12404 197 198 139
12405 197 197 150
12406 197 198 160
12407 197 198 168
12408 197 198 176
12409 194 197 182
12410 183 198 187
12411 172 197 191
12412 160 197 195
12413 148 197 197
12414 137 197 197
12415 127 197 197
12416 120 197 197
12417 115 197 197
12418 110 197 197
12419 107 197 197
12420 105 197 197
12421 104 197 197
12422 103 197 197
12423 103 197 197
12424 102 197 197
12425 102 197 197
12426 102 197 197
12427 102 197 197
12428 102 197 197
12429 103 197 197
12430 105 197 197
12431 107 197 197
12432 111 197 197
12433 117 197 197
12434 124 197 197
12435 133 197 197
12436 145 197 197
12437 156 197 197
12438 167 197 197
12439 178 197 197
12440 189 195 197
12441 197 188 197
12442 197 179 197
12443 197 168 197
12444 197 153 197
12445 197 136 197
12446 197 119 197
12447 197 100 197
12448 197 082 197
12449 197 066 196
12450 194 051 197
12451 183 038 196
12452 171 028 196
12453 158 019 196
12454 144 013 196
12455 131 008 196
12456 121 005 196
12457 112 003 196
12458 106 002 196
12459 102 001 196
12460 099 000 196
12461 097 000 196
12462 097 000 196
12463 096 000 196
12464 096 000 196
12465 096 000 196
12466 096 000 196
12467 097 000 196
12468 099 000 196
12469 102 000 196
12470 106 000 196
12471 112 000 196
12472 118 000 196
12473 126 000 196
12474 136 000 196
12475 145 000 196
12476 154 000 196
12477 163 000 196
12478 170 000 196
12479 178 000 196
12480 185 000 196
12481 191 000 196
12482 195 000 196
12483 197 000 196
12484 197 000 196
12485 197 000 196
12486 197 000 196
12487 197 000 196
12488 197 000 196
12489 197 000 196
12490 197 000 196
12491 197 000 196
12492 197 000 196
12493 197 000 196
12494 193 000 196
12495 183 000 196
12496 173 000 196
12497 161 001 196
12498 148 002 196
12499 135 003 196
12500 123 004 196
12501 114 006 196
12502 107 009 196
12503 102 014 196
12504 099 021 196
12505 098 028 196
12506 097 037 197
12507 097 047 196
12508 096 059 197
12509 096 072 197
12510 097 085 196
12511 098 099 197
12512 099 112 195
12513 103 126 192
12514 107 140 189
12515 113 152 185
12516 121 162 180
12517 129 172 174
12518 139 179 168
12519 149 186 160
12520 158 191 152
12521 166 196 144
12522 175 197 134
12523 183 198 125
12524 191 197 115
12525 197 198 104
12526 197 197 094
12527 197 198 083
12528 197 197 072
12529 197 198 062
12530 197 197 052
12531 197 197 043
12532 197 198 034
12533 197 198 027
12534 197 198 020
12535 197 198 015
12536 193 198 010
12537 181 198 007
12538 168 198 005
12539 153 197 003
12540 139 197 002
12541 127 197 001
12542 117 197 000
12543 109 197 000
12544 103 197 000
12545 099 197 000
12546 098 197 000
12547 097 197 000
12548 097 197 000
12549 096 197 000
12550 097 197 000
12551 097 197 000
12552 098 197 000
12553 101 197 000
12554 105 197 000
12555 110 197 000
12556 116 197 000
12557 124 197 000
12558 134 197 000
12559 143 197 000
12560 153 197 000
12561 162 197 000
12562 171 197 000
12563 179 197 000
12564 187 197 000
12565 193 197 000
12566 196 197 000
12567 196 197 000
12568 196 197 000
12569 196 194 001
12570 196 188 001
12571 196 182 002
12572 196 174 004
12573 196 165 006
12574 196 155 008
12575 196 144 012
12576 196 131 016
12577 197 118 021
12578 196 103 027
12579 191 090 033
12580 183 076 041
12581 173 063 051
12582 162 051 061
12583 149 040 072
12584 137 030 084
12585 126 022 096
12586 117 015 108
12587 109 009 120
12588 104 006 133
12589 100 003 144
12590 099 002 155
12591 098 001 164
12592 098 000 173
12593 098 000 180
12594 098 000 186
12595 099 000 190
12596 102 000 194
12597 106 000 196
12598 112 000 196
12599 120 000 196
12600 130 000 196
12601 142 000 196
12602 154 000 196
12603 167 000 196
12604 178 000 196
12605 189 000 196
12606 197 000 196
12607 197 000 196
12608 197 000 196
12609 197 000 196
12610 197 000 196
12611 197 000 196
12612 197 000 196
12613 197 000 196
12614 197 000 196
12615 197 000 196
12616 197 000 196
12617 197 000 196
12618 197 000 196
12619 197 000 196
12620 190 000 196
12621 181 000 196
12622 171 000 196
12623 161 000 196
12624 150 000 196
12625 140 000 196
12626 130 000 196
12627 121 000 196
12628 114 000 196
12629 108 000 196
12630 104 000 196
12631 102 000 196
12632 101 000 196
12633 101 000 196
12634 100 000 196
12635 101 000 196
12636 101 000 196
12637 104 000 196
12638 108 000 196
12639 115 000 196
12640 125 000 196
12641 138 000 196
12642 153 000 196
12643 167 000 196
12644 181 000 196
12645 194 000 196
12646 197 000 196
12647 197 000 196
12648 197 000 196
12649 197 000 196
12650 197 000 196
12651 197 000 196
12652 197 000 196
12653 197 000 196
12654 197 000 196
12655 197 000 196
12656 194 000 196
12657 184 000 196
12658 174 000 196
12659 163 000 196
12660 152 000 196
12661 143 000 196
12662 133 000 196
12663 125 000 196
12664 119 000 196
12665 115 000 196
12666 111 000 196
12667 108 000 196
12668 106 000 196
12669 105 000 196
12670 105 000 196
12671 104 000 196
12672 104 000 196
12673 104 000 196
12674 104 000 196
12675 105 000 196
12676 105 000 196
12677 106 000 196
12678 107 000 196
12679 110 000 196
12680 114 000 196
12681 120 000 196
12682 128 000 196
12683 139 000 196
12684 152 000 196
12685 167 000 196
12686 180 000 196
12687 192 000 196
12688 197 000 196
12689 197 000 193
12690 197 000 189
12691 197 000 182
12692 197 000 173
12693 197 000 162
12694 197 000 151
12695 197 000 137
12696 197 000 122
12697 187 000 107
12698 174 000 092
12699 160 000 077
12700 146 000 064
12701 134 000 052
12702 125 000 042
12703 119 000 033
12704 114 000 025
12705 111 000 019
12706 110 000 014
12707 110 000 010
12708 109 000 007
12709 109 000 005
12710 109 000 003
12711 110 000 002
12712 110 000 001
12713 112 000 001
12714 116 000 000
12715 120 000 000
12716 126 000 000
12717 133 000 000
12718 140 000 000
12719 147 000 000
12720 154 000 000
12721 160 000 000
12722 164 000 000
12723 167 000 000
12724 168 000 000
12725 167 000 000
12726 165 000 000
12727 160 000 000
12728 155 000 000
12729 149 000 000
12730 142 000 000
12731 135 000 000
12732 128 000 000
12733 121 000 000
12734 113 000 000
12735 106 000 000
12736 097 000 000
12737 087 000 000
12738 074 000 000
12739 061 000 000
12740 046 000 000
12741 032 000 002
12742 021 000 004
12743 012 000 007
12744 006 000 012
12745 003 000 019
12746 002 000 026
12747 001 000 034
12748 000 000 044
12749 000 000 054
12750 000 000 065
12751 001 000 077
12752 002 000 089
12753 005 000 100
12754 010 000 112
12755 017 000 123
12756 025 000 134
12757 034 000 144
12758 044 000 153
12759 055 000 162
12760 066 000 169
12761 076 000 175
12762 085 000 181
12763 092 000 186
12764 097 000 189
12765 102 000 193
12766 105 000 195
12767 107 000 196
12768 108 000 196
12769 108 000 196
12770 107 000 196
12771 105 000 196
12772 101 000 196
12773 096 000 196
12774 089 000 196
